LDD_FIT,bootstrap,finite,star
1.0013679634868309,0,True,"('ksi_Gem', 'faint', 106)"
0.9807982875793689,1,True,"('ksi_Gem', 'faint', 106)"
0.970370613684466,2,True,"('ksi_Gem', 'faint', 106)"
1.008226902010465,3,True,"('ksi_Gem', 'faint', 106)"
1.0046313666985416,4,True,"('ksi_Gem', 'faint', 106)"
0.9943837381341749,5,True,"('ksi_Gem', 'faint', 106)"
1.021482472623551,6,True,"('ksi_Gem', 'faint', 106)"
0.9761728183505032,7,True,"('ksi_Gem', 'faint', 106)"
0.9864655276222938,8,True,"('ksi_Gem', 'faint', 106)"
0.9888523936583642,9,True,"('ksi_Gem', 'faint', 106)"
0.9923192662530081,10,True,"('ksi_Gem', 'faint', 106)"
0.9899007260428213,11,True,"('ksi_Gem', 'faint', 106)"
0.9791412124622318,12,True,"('ksi_Gem', 'faint', 106)"
0.9934800782878173,13,True,"('ksi_Gem', 'faint', 106)"
0.9678861647680939,14,True,"('ksi_Gem', 'faint', 106)"
0.9811191118754691,15,True,"('ksi_Gem', 'faint', 106)"
0.9445802913560274,16,True,"('ksi_Gem', 'faint', 106)"
0.9825894801142798,17,True,"('ksi_Gem', 'faint', 106)"
0.9898948647691236,18,True,"('ksi_Gem', 'faint', 106)"
0.9922926151292503,19,True,"('ksi_Gem', 'faint', 106)"
0.9864381279405158,20,True,"('ksi_Gem', 'faint', 106)"
1.0035916755738064,21,True,"('ksi_Gem', 'faint', 106)"
0.9872207948048143,22,True,"('ksi_Gem', 'faint', 106)"
0.9852195067096251,23,True,"('ksi_Gem', 'faint', 106)"
0.9924827621692426,24,True,"('ksi_Gem', 'faint', 106)"
0.9889515487728568,25,True,"('ksi_Gem', 'faint', 106)"
0.9965317478332633,26,True,"('ksi_Gem', 'faint', 106)"
0.9997690577733023,27,True,"('ksi_Gem', 'faint', 106)"
0.9801981186378582,28,True,"('ksi_Gem', 'faint', 106)"
0.9793453226937923,29,True,"('ksi_Gem', 'faint', 106)"
0.9931596172001615,30,True,"('ksi_Gem', 'faint', 106)"
1.0207600249798023,31,True,"('ksi_Gem', 'faint', 106)"
0.995034913235049,32,True,"('ksi_Gem', 'faint', 106)"
0.9868166871064812,33,True,"('ksi_Gem', 'faint', 106)"
1.0139205925926826,34,True,"('ksi_Gem', 'faint', 106)"
1.0123828575020182,35,True,"('ksi_Gem', 'faint', 106)"
1.0015966022589522,36,True,"('ksi_Gem', 'faint', 106)"
0.988010225952536,37,True,"('ksi_Gem', 'faint', 106)"
0.9882124054349636,38,True,"('ksi_Gem', 'faint', 106)"
1.0102076143962762,39,True,"('ksi_Gem', 'faint', 106)"
0.9766384265151007,40,True,"('ksi_Gem', 'faint', 106)"
0.9844695501247214,41,True,"('ksi_Gem', 'faint', 106)"
0.9920594009264828,42,True,"('ksi_Gem', 'faint', 106)"
1.0228467406017723,43,True,"('ksi_Gem', 'faint', 106)"
0.9985152336318402,44,True,"('ksi_Gem', 'faint', 106)"
0.9873294963857032,45,True,"('ksi_Gem', 'faint', 106)"
1.005869578727282,46,True,"('ksi_Gem', 'faint', 106)"
1.001161774855716,47,True,"('ksi_Gem', 'faint', 106)"
1.001702523903997,48,True,"('ksi_Gem', 'faint', 106)"
0.9721828504157862,49,True,"('ksi_Gem', 'faint', 106)"
0.9802556810818445,50,True,"('ksi_Gem', 'faint', 106)"
