LDD_FIT,bootstrap,finite,star
1.0114730431435373,0,True,"('ksi_Gem', 'faint', 106)"
0.9849610531055176,1,True,"('ksi_Gem', 'faint', 106)"
0.9988263534140115,2,True,"('ksi_Gem', 'faint', 106)"
1.007151712415103,3,True,"('ksi_Gem', 'faint', 106)"
1.0099564407435193,4,True,"('ksi_Gem', 'faint', 106)"
0.9940373551837145,5,True,"('ksi_Gem', 'faint', 106)"
1.0396413152529929,6,True,"('ksi_Gem', 'faint', 106)"
0.9833910678185462,7,True,"('ksi_Gem', 'faint', 106)"
0.9919656578941627,8,True,"('ksi_Gem', 'faint', 106)"
0.9848612184636866,9,True,"('ksi_Gem', 'faint', 106)"
0.9727308344935679,10,True,"('ksi_Gem', 'faint', 106)"
0.9857069403863752,11,True,"('ksi_Gem', 'faint', 106)"
0.9825951509588947,12,True,"('ksi_Gem', 'faint', 106)"
0.9789113679779499,13,True,"('ksi_Gem', 'faint', 106)"
0.9513291657836074,14,True,"('ksi_Gem', 'faint', 106)"
0.9981293149369427,15,True,"('ksi_Gem', 'faint', 106)"
0.9621427506135614,16,True,"('ksi_Gem', 'faint', 106)"
1.0039214314245526,17,True,"('ksi_Gem', 'faint', 106)"
1.0072498432774701,18,True,"('ksi_Gem', 'faint', 106)"
1.021709327545191,19,True,"('ksi_Gem', 'faint', 106)"
0.9897430935655367,20,True,"('ksi_Gem', 'faint', 106)"
1.0032677244611357,21,True,"('ksi_Gem', 'faint', 106)"
0.9676039993932941,22,True,"('ksi_Gem', 'faint', 106)"
0.9835331281676223,23,True,"('ksi_Gem', 'faint', 106)"
0.9938269179484546,24,True,"('ksi_Gem', 'faint', 106)"
1.012604246433246,25,True,"('ksi_Gem', 'faint', 106)"
0.9976572575622564,26,True,"('ksi_Gem', 'faint', 106)"
0.9722749709319166,27,True,"('ksi_Gem', 'faint', 106)"
0.9706895604241814,28,True,"('ksi_Gem', 'faint', 106)"
0.9797227254060638,29,True,"('ksi_Gem', 'faint', 106)"
0.9951986650074675,30,True,"('ksi_Gem', 'faint', 106)"
1.0028294168113217,31,True,"('ksi_Gem', 'faint', 106)"
0.9936228070982867,32,True,"('ksi_Gem', 'faint', 106)"
0.9840880859051546,33,True,"('ksi_Gem', 'faint', 106)"
1.0019137277812546,34,True,"('ksi_Gem', 'faint', 106)"
0.9850263176308999,35,True,"('ksi_Gem', 'faint', 106)"
0.9958387163156968,36,True,"('ksi_Gem', 'faint', 106)"
0.9817003048758179,37,True,"('ksi_Gem', 'faint', 106)"
0.9741897709154268,38,True,"('ksi_Gem', 'faint', 106)"
1.0186916001558763,39,True,"('ksi_Gem', 'faint', 106)"
1.00309032324224,40,True,"('ksi_Gem', 'faint', 106)"
0.9963202064843875,41,True,"('ksi_Gem', 'faint', 106)"
0.9942501075118604,42,True,"('ksi_Gem', 'faint', 106)"
1.0076783245963739,43,True,"('ksi_Gem', 'faint', 106)"
0.9924629747023334,44,True,"('ksi_Gem', 'faint', 106)"
0.9922248439108177,45,True,"('ksi_Gem', 'faint', 106)"
1.004019442013261,46,True,"('ksi_Gem', 'faint', 106)"
1.0133325128918274,47,True,"('ksi_Gem', 'faint', 106)"
0.987417916257858,48,True,"('ksi_Gem', 'faint', 106)"
0.9562314379188553,49,True,"('ksi_Gem', 'faint', 106)"
1.0122394575861353,50,True,"('ksi_Gem', 'faint', 106)"
0.9661004634277437,51,True,"('ksi_Gem', 'faint', 106)"
0.9786929354904843,52,True,"('ksi_Gem', 'faint', 106)"
0.9951205837170682,53,True,"('ksi_Gem', 'faint', 106)"
0.9844593345246998,54,True,"('ksi_Gem', 'faint', 106)"
0.9903951550047029,55,True,"('ksi_Gem', 'faint', 106)"
0.997692653088763,56,True,"('ksi_Gem', 'faint', 106)"
0.9853993045116857,57,True,"('ksi_Gem', 'faint', 106)"
1.0067216297498698,58,True,"('ksi_Gem', 'faint', 106)"
0.9900856568708096,59,True,"('ksi_Gem', 'faint', 106)"
1.0121514743877895,60,True,"('ksi_Gem', 'faint', 106)"
0.9962320165964695,61,True,"('ksi_Gem', 'faint', 106)"
0.9616977990079477,62,True,"('ksi_Gem', 'faint', 106)"
0.9977993723183125,63,True,"('ksi_Gem', 'faint', 106)"
0.9879158162419763,64,True,"('ksi_Gem', 'faint', 106)"
0.9871080254246709,65,True,"('ksi_Gem', 'faint', 106)"
1.0096964901007366,66,True,"('ksi_Gem', 'faint', 106)"
1.003946020198672,67,True,"('ksi_Gem', 'faint', 106)"
0.9914670964398485,68,True,"('ksi_Gem', 'faint', 106)"
0.9812536055174661,69,True,"('ksi_Gem', 'faint', 106)"
1.010340260655842,70,True,"('ksi_Gem', 'faint', 106)"
0.9901591037475316,71,True,"('ksi_Gem', 'faint', 106)"
1.0359035480648218,72,True,"('ksi_Gem', 'faint', 106)"
1.001580213499026,73,True,"('ksi_Gem', 'faint', 106)"
0.9839850900634882,74,True,"('ksi_Gem', 'faint', 106)"
0.96678604469428,75,True,"('ksi_Gem', 'faint', 106)"
0.9723197759906707,76,True,"('ksi_Gem', 'faint', 106)"
0.9946530681546063,77,True,"('ksi_Gem', 'faint', 106)"
1.0152595321595597,78,True,"('ksi_Gem', 'faint', 106)"
0.9573901912544281,79,True,"('ksi_Gem', 'faint', 106)"
0.9944223963910226,80,True,"('ksi_Gem', 'faint', 106)"
0.9926249308555846,81,True,"('ksi_Gem', 'faint', 106)"
0.9673781012845126,82,True,"('ksi_Gem', 'faint', 106)"
0.9841599882783317,83,True,"('ksi_Gem', 'faint', 106)"
0.9589756191413735,84,True,"('ksi_Gem', 'faint', 106)"
0.9862591806085124,85,True,"('ksi_Gem', 'faint', 106)"
0.9978225041694501,86,True,"('ksi_Gem', 'faint', 106)"
0.9986438898121929,87,True,"('ksi_Gem', 'faint', 106)"
1.0088068552002165,88,True,"('ksi_Gem', 'faint', 106)"
1.0012332183480002,89,True,"('ksi_Gem', 'faint', 106)"
0.9643133930108742,90,True,"('ksi_Gem', 'faint', 106)"
1.0037380181273245,91,True,"('ksi_Gem', 'faint', 106)"
0.9961601197333355,92,True,"('ksi_Gem', 'faint', 106)"
0.9986971157471837,93,True,"('ksi_Gem', 'faint', 106)"
1.0149247889600055,94,True,"('ksi_Gem', 'faint', 106)"
